2456779.419168	55.917349766116 	3.0787256263199
2456786.3600131	53.757062410797 	5.3121484249205
2456789.361168	51.495168888667 	7.6506172160729
2456862.7140543	37.825344798696 	21.783226334131
2456865.7262744	42.17814640557 	17.283062815308
2456867.7279689	44.855668794489 	14.514894250857
2456882.685286	55.879743430775 	3.1176051052531
2456892.6312054	52.131301519314 	6.9929486347497
2456895.644717	49.318924737996 	9.9005370193172
2456907.7464086	32.829687389418 	26.948009215635
2456932.7597742	4.3840368069868 	56.356673010022
2456942.7130757	6.3306020172258 	54.344207812368
2456945.5133962	8.476934614963801 	52.125212202656
2456947.6260218	10.505755247712 	50.027706866482
2456951.5065184	15.029463751937 	45.350850483146
2456953.6477684	17.893735649596 	42.389610099143
2456986.639233	55.873723537433 	3.1238287990609
2457026.7582526	11.454682279918 	49.046654386255
2457029.7654174	8.474079748523501 	52.128163719166
2457038.5465723	4.0537738572937 	56.698116845983
2457046.4209966	6.1311298877839 	54.550432970555
2457049.4304087	8.385234441903499 	52.220016839013
