2456779.419168	28.6792	-28.1026
2456786.3600131	30.059	-27.6187
2456789.361168	38.1727	-21.1653
2456862.7140543	33.1103	34.2693
2456865.7262744	35.1287	30.4954
2456867.7279689	47.8845	26.9592
2456882.685286	66.3956	13.8307
2456892.6312054	84.972	30.8566
2456895.644717	87.4706	34.3
2456907.7464086	63.9032	27.9216
2456932.7597742	24.332	61.3644
2456942.7130757	20.3421	63.1825
2456945.5133962	21.416	62.7839
2456947.6260218	20.0559	61.6116
2456951.5065184	28.6505	58.8715
2456953.6477684	63.2155	90.9065
2456986.639233	92.3498	38.0653
2457026.7582526	39.5494	50.2788
2457029.7654174	37.5622	55.6169
2457038.5465723	-22.4226	19.2847
2457046.4209966	-21.1921	19.4272
2457049.4304087	-24.8783	17.9537
