6867.2260 0.3578 0.2120
6867.4810 0.4319 0.4960
6867.8710 0.7839 0.2870
6868.1630 0.1815 0.3520
6868.5010 0.3803 0.1990
6868.9330 0.2584 0.4450
6869.0270 0.3131 0.3500
6869.6170 0.8269 0.3370
6869.9240 0.0528 0.2280
6870.6760 0.8877 0.4260
6870.9390 0.2610 0.2110
6871.2650 0.2092 0.2140
6871.8740 0.9133 0.0380
6872.2320 0.2325 0.2000
6872.8280 0.1972 0.2010
6873.7810 0.2447 0.1990
6874.6390 0.2103 0.2040
6875.5790 0.2611 0.1980
6876.7000 0.2495 0.2020
6877.6220 0.3141 0.1890
6879.0270 0.3375 0.1870
6879.9130 0.5139 0.1730
6883.8180 0.3761 0.1800
6885.7430 0.3254 0.1860
6886.7300 0.2576 0.1990
6888.9340 0.2604 0.1990
6889.8880 0.2203 0.2080
6892.3570 0.2409 0.2080
6893.2950 0.2275 0.2190
6896.0210 0.2566 0.2010
6896.9470 0.2375 0.2100
6899.9360 0.2921 0.2060
6900.8520 0.2795 0.2060
6904.1010 0.3455 0.1920
6905.0070 0.3241 0.1960
6908.5150 0.4142 0.1840
6909.4090 0.4029 0.1920
6913.1820 0.5000 0.1730
6914.0690 0.4835 0.1750
6918.1050 0.5807 0.1650
6918.9880 0.5726 0.1640
6923.2880 0.6388 0.1750
6924.1570 0.6747 0.1630
6928.7160 0.7773 0.1520
6929.5830 0.7681 0.1450
6933.8010 0.9447 0.1280
6934.4040 0.8631 0.1630
6935.2650 0.8600 0.1650
6935.7560 0.9759 0.5030
6937.6740 0.9095 0.1450
6939.6250 0.9329 0.2190
6940.2490 0.9064 0.4620
6941.2070 0.8913 0.1510
6942.1480 0.9146 0.1270
6943.7970 0.9027 0.1820
6946.6230 0.9573 0.0350
6947.5090 0.8706 0.2430
6949.0300 0.9433 0.2790
6950.7200 0.9642 0.2900
6953.6920 0.9517 1.2480
6956.4170 0.8610 0.2210
6959.4220 0.9224 0.2430
6961.2290 0.8984 0.2000
6986.5650 0.9323 0.4320
6988.9600 0.9150 0.1660
6994.0570 0.9790 0.2250
6998.9550 0.9297 0.1480
7004.7200 0.9329 0.1670
7011.2940 0.9467 0.0340
7016.4320 0.9087 0.0764
7023.4730 0.9217 0.1920
7027.4700 0.9162 0.1500
7039.7890 0.9103 0.1370
7050.8500 0.9587 0.2140
7052.6940 0.9431 0.0140
7056.9730 0.9740 0.2810
7083.0430 0.9565 0.0850
7147.6620 0.9459 0.0380
7167.3560 0.9179 0.1470
7167.8830 0.7856 0.1770
7170.0640 0.9329 0.4280
7170.5490 0.8812 0.1630
7172.7440 0.8506 0.3050
7173.4030 0.8128 0.1940
7173.7490 0.8815 0.4490
7174.1340 0.8996 0.2380
7176.0940 0.8670 0.3190
7177.0920 0.8747 0.2180
7177.3590 0.7469 0.1310
7177.5850 0.8441 0.2230
7178.4130 0.9001 0.1710
7179.2710 0.9416 0.1830
7181.5370 0.6847 0.2390
7181.6850 0.8445 0.2610
7184.5010 0.4719 0.2170
7186.1300 0.7807 0.1880
7186.3510 0.6923 0.1740
7187.0070 0.8539 0.2850
7187.3830 0.5795 0.1780
7191.4790 0.5501 0.2060
7191.8160 0.8499 0.3100
7192.4530 0.9099 0.1600
7193.5640 0.7655 0.2800
7193.6890 0.7561 0.3250
7195.0310 0.8650 0.1930
7195.7930 0.9316 0.2320
7197.2400 0.8903 0.2090
7197.8390 0.8857 0.1810
7198.4300 0.8479 0.1580
7200.4880 0.7237 0.2750
7201.1820 0.5800 0.1920
7203.8420 0.9321 0.3060
7204.2860 0.6402 0.1950
7206.4100 0.5658 0.2050
7209.5060 0.8254 0.1630
7216.5070 0.8584 0.1970
7223.6060 0.7979 0.1930
7227.4760 0.8453 0.2200
7232.2220 0.8770 0.1980
7232.8750 0.6525 0.2150
7234.3890 0.8847 0.2230
7234.7130 0.5630 0.2270
7236.1100 0.8090 0.2020
7239.8330 0.9161 0.1610
7240.6550 0.7013 0.3120
7240.7300 0.7185 0.4480
7243.4970 0.8310 0.3790
7243.6860 0.6288 0.2190
7245.6610 0.8256 0.1960
7247.1930 0.9076 0.2690
7248.8980 0.9310 0.1650
7250.1910 0.9000 0.1570
7252.3620 0.6930 0.1920
7252.8570 0.8934 0.1870
7253.2170 0.8195 0.1900
7253.6960 0.7499 0.1710
7257.0640 0.9407 0.4530
7257.3630 0.8713 0.1720
7257.9190 0.8687 0.2410
7258.5690 0.9553 0.1410
7260.7240 0.9295 0.1870
7261.4310 0.9381 0.2330
7262.0140 0.8972 0.1260
7262.9530 0.9121 0.1790
7264.5430 0.8247 0.3030
7265.0320 0.9686 0.1060
7265.5730 0.6189 0.2060
7269.7300 0.9071 0.1980
7270.1190 0.9343 0.2140
7272.9480 0.6300 0.2160
7275.3880 0.7791 0.1950
7275.7820 0.9421 0.1210
7276.8420 0.8913 0.1320
7277.3660 0.6505 0.1840
7278.0740 0.8595 0.1800
7278.7730 0.8831 0.2630
7282.2440 0.9011 0.1620
7283.1710 0.9460 0.5400
7287.3670 0.7842 0.1840
7288.0910 0.8661 0.1690
7290.3960 0.6532 0.2180
7291.0770 0.9119 0.1780
7292.1370 0.9060 0.1920
7292.6700 0.9209 0.2980
7293.3610 0.9434 0.1480
7294.3820 0.9503 0.0840
7294.9980 0.9007 0.2070
7295.6060 0.9664 0.2120
7296.2940 0.9489 0.0230
7298.0760 0.9388 0.0360
7299.8920 0.8969 0.1090
7302.0880 0.9372 0.2850
7302.5630 0.9524 0.0820
7303.1890 0.7874 0.2080
7304.1600 0.7467 0.2020
7308.7350 0.9248 0.2190
7309.5010 0.8409 0.2140
7312.5880 0.9118 0.1590
7315.4900 0.9369 0.2110
7317.2670 0.9073 0.1850
7318.3550 0.9578 0.0760
7318.6710 0.8687 0.1650
7320.8400 0.9435 0.2330
7323.9380 0.9654 0.2160
7327.0980 0.9663 0.1170
7327.3510 0.9419 0.0750
7330.8240 0.9346 0.1670
7333.6670 0.8902 0.1490
7334.6340 0.9860 0.1650
7335.3260 0.9431 0.2080
7342.1380 0.9647 0.0550
7343.9400 0.9595 0.1740
7349.4540 0.9339 0.1040
7358.8320 0.9565 0.1300
7360.3350 0.9469 0.0650
7363.7520 0.9515 0.3460
7365.7150 0.9703 0.5390
7368.4460 0.9384 0.1210
7369.1560 0.9555 0.4250
7593.7080 0.3960 0.4600
7593.9450 0.3808 0.3090
7594.4820 0.2537 0.2060
7594.9840 0.3295 0.3420
7595.2040 0.0972 0.2160
7595.7390 0.2562 0.1980
7596.2420 0.0525 0.4740
7596.4190 0.1205 0.3500
7597.4090 0.0071 0.4280
7597.9170 0.6590 0.0410
7598.7430 0.0029 0.7270
7599.4790 0.6226 0.1630
7600.0630 0.0075 0.5420
7600.4150 0.0040 1.0410
7601.1780 0.5448 0.2530
7601.6780 0.0099 0.6290
7602.2890 0.0014 0.4290
7603.5170 0.0054 0.5900
7604.3960 0.0053 0.4820
7605.5910 0.0059 0.6330
7606.2190 0.3509 0.1780
7606.7220 0.0032 0.7180
7607.3550 0.3954 0.1300
7607.8870 0.0023 0.7370
7608.5280 0.4378 0.1150
7609.2700 0.0024 0.6250
7610.4080 0.0032 0.4880
7612.0350 0.0099 0.6050
7613.1490 0.0050 0.4480
7614.0000 0.7627 0.1510
7615.0280 0.0116 0.4780
7616.1110 0.0321 0.3730
7619.6900 0.8625 0.1970
7620.0870 0.8460 0.3190
7620.9780 0.0109 0.5040
7621.7690 0.7745 0.1990
7623.2740 0.0046 0.6090
7624.4710 0.0010 0.6240
7625.3180 0.7242 0.3230
7626.5930 0.5604 0.5190
7627.0390 0.0023 0.7480
7628.1900 0.0034 0.7000
7629.0620 0.6751 0.2040
7630.2390 0.6399 0.2650
7631.0010 0.0005 0.6470
7632.1270 0.0002 0.8190
7633.0090 0.6739 0.2940
7634.1390 0.6884 0.2120
7635.1710 0.0033 0.6560
7636.2820 0.0035 0.5370
7637.1430 0.6856 0.2570
7638.2890 0.7340 0.1820
7639.5560 0.0035 0.6140
7640.6580 0.0014 0.5180
7641.4340 0.7204 0.3910
7642.6620 0.7965 0.4710
7644.1710 0.0077 0.5540
7645.2690 0.0007 0.4780
7646.0620 0.7813 0.5660
7647.1690 0.8313 0.1550
7649.0110 0.0085 0.4150
7650.1030 0.0101 0.4120
7651.9450 0.8733 0.1450
7654.0700 0.0170 0.3570
7655.1520 0.0257 0.3670
7659.3520 0.0604 0.3060
7660.4290 0.0464 0.3090
7664.8550 0.1300 0.2570
7665.9250 0.1044 0.2620
7670.5860 0.2442 0.2280
7671.6490 0.2386 0.2380
7676.5430 0.3963 0.2020
7677.5960 0.3729 0.2000
7682.7330 0.5393 0.1850
7683.7720 0.5428 0.1940
7689.1560 0.6820 0.1760
7690.1920 0.7057 0.1700
7695.8180 0.8018 0.1680
7696.8560 0.7740 0.1850
7702.6880 0.9232 0.1900
7703.7540 0.8987 0.1300
7709.8710 0.9572 0.1820
7725.7160 0.9604 0.2690
7893.5340 0.9517 0.2450
7896.0210 0.9350 0.1620
7901.7950 0.9433 0.4080
7910.6940 0.9439 0.1010
7924.6290 0.9498 0.1740
7950.0120 0.9584 0.3250
7958.4850 0.9222 0.2450
7962.9640 0.9268 0.2350
7990.7780 0.9553 0.7880
8007.5070 0.9285 0.4940
8028.5620 0.9454 0.2060
8035.9250 0.9332 0.1030
8045.4510 0.9203 0.2900
8052.0900 0.9222 0.0250
8056.9090 0.9310 0.0870
8130.0080 0.8985 0.1280
8130.4500 0.9016 0.1630
8133.7470 0.7885 0.2050
8135.0410 0.7691 0.2040
8140.6740 0.8016 0.2570
8141.9150 0.7533 0.1850
8143.7380 0.8656 0.2520
8146.1920 0.8846 0.2720
8147.1620 0.8259 0.2240
8148.3660 0.7604 0.1800
8149.6900 0.7894 0.2030
8152.4910 0.7799 0.2660
8153.6900 0.8023 0.1710
8154.6320 0.6560 0.2440
8157.9870 0.6675 0.2390
8161.4190 0.5663 0.2070
8161.9670 0.7144 0.2300
8162.3240 0.5999 0.2290
8164.5080 0.4427 0.2360
8164.5080 0.4427 0.2320
8168.7930 0.7178 0.2070
8169.3680 0.7799 0.2070
8169.9650 0.4928 0.2140
8172.2170 0.8913 0.2860
8173.1080 0.8906 0.0260
8175.4640 0.9171 0.0760
8176.9610 0.3973 0.2450
8177.9070 0.7207 0.2460
8178.4540 0.7991 0.1960
8179.0210 0.7142 0.2170
8181.8210 0.6745 0.2590
8186.3590 0.7227 0.2140
8189.2500 0.4447 0.2550
8193.0850 0.5213 0.2270
8197.6740 0.4958 0.2090
8199.9350 0.8705 0.2080
8200.6560 0.8105 0.2180
8209.4950 0.8860 0.2330
8212.1030 0.8213 0.1620
8218.0830 0.7325 0.2530
8221.5220 0.8237 0.2680
8223.9660 0.8303 0.2820
8225.6830 0.8769 0.2610
8226.9420 0.4478 0.2070
8228.0230 0.6230 0.4270
8228.2610 0.4088 0.3070
8228.7130 0.7045 0.2660
8229.7190 0.7369 0.2300
8231.2680 0.5466 0.2470
8231.6570 0.7802 0.2300
8233.8830 0.6755 0.2020
8234.5870 0.9058 0.1930
8237.2830 0.8263 0.2410
8239.8870 0.8845 0.2610
8243.4790 0.6524 0.2330
8248.2890 0.9149 0.2000
8252.6890 0.8438 0.2820
8256.5010 0.5836 0.2130
8259.6520 0.7780 0.2520
8263.3980 0.8317 0.2490
8272.0220 0.7380 0.2550
8274.3400 0.5802 0.2320
8275.1700 0.9290 0.1000
8276.6280 0.8164 0.4260
8279.5870 0.6868 0.2780
8282.0040 0.5649 0.2280
8285.0680 0.9227 0.4040
8286.2090 0.9233 0.1880
8286.6810 0.9234 0.0400
8287.9150 0.5495 0.2320
8289.5140 0.7292 0.2450
8294.1480 0.7262 0.1600
8300.4020 0.7235 0.2270
8304.2990 0.8027 0.2500
8305.0620 0.6432 0.2230
8311.9130 0.8181 0.2290
8316.1660 0.8919 0.2250
8318.1170 0.7349 0.2350
8321.2380 0.7426 0.3200
8321.5310 0.6712 0.2420
8329.6280 0.8310 0.2350
8335.4750 0.9199 0.0180
8339.0100 0.7939 0.1970
8350.2450 0.8976 0.1630
8353.6320 0.8958 0.2720
8357.0210 0.8721 0.1940
8362.0920 0.8919 0.8050
8367.2530 0.8697 0.1320
8377.6240 0.9177 0.1760
8391.8510 0.9372 0.0980
8396.8690 0.8935 0.1200
8409.1810 0.8727 0.2290
8430.8100 0.9082 0.3210
8432.9370 0.9468 0.0580
8934.1410 0.8886 0.3160
8940.1880 0.9123 0.1620
8942.2950 0.8873 0.2270
8946.8520 0.8898 0.2040
8951.7510 0.9172 0.8580
8952.1740 0.8387 0.2030
8954.2950 0.7865 0.3660
8954.9410 0.6982 0.2510
8962.4190 0.7101 0.8580
8962.5210 0.7380 0.3570
8963.4870 0.6995 0.2100
8965.4490 0.6443 0.2550
8966.3740 0.7891 0.3490
8971.0730 0.8108 0.3660
8971.5610 0.5824 0.3400
8972.8670 0.8755 0.1720
8974.2480 0.8168 0.2240
8974.7440 0.7861 0.2090
8976.3850 0.9136 0.3650
8980.5210 0.4325 0.3490
8986.5790 0.5287 0.2450
8987.5840 0.3785 0.3200
8988.1070 0.8219 0.5510
8989.0620 0.6916 0.2240
8990.8100 0.4696 0.2790
8991.6900 0.3525 0.2790
8991.9540 0.6362 0.3410
9000.2720 0.2893 0.3210
9000.7000 0.6719 0.2550
9003.6070 0.5732 0.2890
9003.8650 0.5875 0.3200
9007.0670 0.7438 1.2540
9007.5410 0.6123 0.2470
9009.0610 0.7168 0.2420
9011.8540 0.4109 0.3030
9016.7020 0.2328 0.4390
9022.6190 0.4005 0.2790
9025.8880 0.3041 0.2750
9031.3780 0.7353 0.2980
9042.7950 0.7939 0.8090
9052.9440 0.6569 0.2690
9060.4030 0.7033 0.2520
9062.6840 0.7894 0.3040
9064.0160 0.7815 0.2530
9069.1100 0.3775 0.2910
9071.9310 0.3854 0.3070
9074.2850 0.6918 0.3090
9079.0300 0.8401 0.2190
9079.3640 0.8385 0.1560
9079.8220 0.6260 0.1970
9080.5380 0.9306 0.5120
9081.2880 0.5424 0.2610
9085.4600 0.9285 0.1380
9086.5750 0.6932 0.2780
9087.0020 0.3602 0.2730
9088.9310 0.9759 0.3840
9089.7840 0.9002 0.3350
9090.2960 0.9254 0.3090
9092.4480 0.8147 0.2050
9093.7650 0.8526 0.2540
9095.3170 0.9272 0.1960
9098.4490 0.8940 0.3070
9099.7530 0.5444 0.2480
9100.4940 0.6959 0.2800
9105.3880 0.6202 0.2510
9106.1740 0.9446 0.2490
9107.0450 0.9081 0.3900
9107.3690 0.8166 0.3130
9108.3130 0.7942 0.1950
9115.6070 0.8857 0.2680
9117.9860 0.7054 0.2390
9118.8990 0.3843 0.2940
9124.8870 0.9661 0.0600
9127.8070 0.8899 0.3040
9128.5790 0.8120 0.2220
9129.8550 0.7886 0.2310
9130.5690 0.4659 0.2790
9132.4230 0.8743 0.2580
9134.2770 0.8164 0.2450
9134.7520 0.8779 0.2640
9135.9830 0.6417 0.2710
9136.5560 0.4016 0.2400
9137.0330 0.6763 0.1830
9140.4450 0.9325 0.2230
9141.1550 0.9555 0.1810
9150.0100 0.8234 0.2310
9150.7880 0.9341 0.1160
9151.7180 0.8608 0.1910
9152.5830 0.6999 0.2630
9153.1460 0.6009 0.2610
9155.4450 0.6017 0.4240
9155.6760 0.3929 0.3340
9156.1270 0.8778 0.0360
9156.8090 0.8638 0.1520
9160.0840 0.8395 0.2240
9160.8690 0.8572 0.2560
9167.9220 0.8134 0.4270
9168.7590 0.9138 0.0300
9169.2400 0.9565 0.1560
9169.4220 0.8848 0.1730
9174.1010 0.4477 0.3360
9174.8120 0.9033 0.1810
9175.2080 0.6040 0.2480
9176.8500 0.5846 0.1320
9178.4100 0.8055 0.0270
9184.4010 0.6658 0.2630
9184.9390 0.6850 0.2150
9191.5360 0.8919 0.1190
9192.5210 0.8293 0.3930
9195.3320 0.6455 0.2720
9195.9840 0.7918 0.2320
9205.6600 0.8765 0.0790
9212.7880 0.8087 0.2540
9214.6680 0.7380 0.2730
9217.2550 0.6952 0.6040
9225.0140 0.6096 0.2550
9234.7650 0.7533 0.2360
9238.0790 0.8166 0.1940
9238.9790 0.8178 0.0500
9246.2710 0.7958 0.4300
9249.4590 0.8764 0.1320
9251.0780 0.7498 0.2700
9260.3590 0.7902 0.2310
9262.2690 0.8490 0.1550
9266.1020 0.8938 0.0480
9272.9720 0.8810 0.4250
9273.1870 0.8803 0.1770
9278.8080 0.5487 0.3810
9278.8080 0.5487 0.3810
9279.7320 0.8487 0.2490
9280.1010 0.7865 0.3140
9284.9000 0.6093 0.2800
9286.4300 0.7231 0.2430
9288.8950 0.8553 0.1340
9289.8130 0.8289 0.1680
9291.3140 0.7563 0.2540
9293.1230 0.7834 0.2430
9294.4620 0.7260 0.3810
9295.0930 0.6493 0.7600
9297.6910 0.5880 0.4290
9297.8560 0.7664 0.7310
9300.3890 0.5325 0.3690
9301.0150 0.4842 0.2190
9301.8850 0.7055 0.2120
9303.8270 0.3917 0.2640
9304.4970 0.7728 0.0140
9307.2330 0.8303 0.2890
9308.0420 0.3064 0.4590
9309.4790 0.0975 0.5810
9311.7090 0.6785 0.2110
9314.0040 0.8295 0.3350
9315.1460 0.3039 0.3270
9315.9060 0.2768 0.2970
9316.1720 0.0003 0.0970
9316.8010 0.1019 0.5660
9319.0480 0.2231 0.3040
9320.6900 0.6167 0.1670
9322.4950 0.4191 0.2300
9323.1260 0.2371 0.2500
9324.1710 0.2057 0.2430
9324.9240 0.3317 0.5450
9325.4050 0.0843 0.6920
9327.7500 0.1918 0.3820
9328.6920 0.7850 0.1960
9330.5260 0.7581 0.0490
9331.4380 0.2985 0.2960
9333.5360 0.0264 0.4940
9334.5020 0.1000 0.4490
9335.6170 0.7563 0.2430
9336.0520 0.4534 0.2370
9337.1290 0.5516 0.3150
9338.4090 0.3999 0.2910
9339.3580 0.0648 0.4670
9342.5940 0.0051 0.6890
9343.5630 0.1250 0.3770
9344.1010 0.0281 0.5980
9345.4790 0.0220 0.6040
9346.0370 0.7297 0.0990
9350.4100 0.7076 0.2960
9352.9960 0.3636 0.4590
9353.5100 0.1673 0.2900
9354.2500 0.0085 0.5170
9355.1360 0.7513 0.7490
9357.6350 0.0321 0.7550
9358.5780 0.0470 0.5520
9361.2080 0.6924 0.2670
9363.3540 0.8909 0.2850
9364.8660 0.1148 0.4320
9366.3960 0.0717 0.4590
9369.3790 0.0444 0.4820
9371.4160 0.0050 0.8540
9374.3000 0.9165 0.1020
9375.2280 0.6416 0.2340
9377.6460 0.0138 0.5900
9379.6440 0.4735 0.3950
9381.1310 0.0119 0.7260
9382.1020 0.6095 0.3370
9383.5280 0.7925 0.2970
9386.7660 0.1088 0.8540
9387.7720 0.6386 0.2080
9391.7370 0.6259 0.2560
9394.3180 0.8298 0.5090
9396.2500 0.8515 0.2990
9398.9870 0.2608 0.3540
9400.0690 0.6644 0.3030
9401.5880 0.5354 0.2630
9402.5880 0.7867 0.2590
9403.7220 0.7854 0.2790
9404.4550 0.8489 0.2480
9406.8720 0.6073 0.2870
9409.0020 0.5819 0.2900
9410.3780 0.1222 0.4930
9411.2940 0.8168 0.2290
9413.4700 0.7938 0.2100
9414.0040 0.8264 0.2580
9416.9350 0.8820 0.6890
9417.6450 0.0893 0.4650
9420.6680 0.8519 0.0800
9421.8090 0.2304 0.3580
9424.7700 0.9239 0.4280
9426.8670 0.0062 0.6740
9428.2050 0.0206 0.5940
9430.5950 0.0963 0.3920
9437.8200 0.0622 0.7370
9440.7290 0.0108 0.7690
9440.9860 0.0160 1.1350
9442.4110 0.6084 0.2630
9443.2970 0.1006 0.3960
9444.3730 0.6030 0.2520
9445.9790 0.3172 0.3190
9449.1460 0.7042 0.2950
9450.2890 0.5035 0.3030
9454.0810 0.2740 0.3740
9454.6530 0.1859 0.3220
9456.1530 0.0566 0.4510
9459.9700 0.0526 0.5160
9461.3000 0.0732 0.3370
9465.4750 0.4157 0.1900
9467.8550 0.6710 0.0510
9468.6320 0.5128 0.2300
9469.3660 0.2061 0.4350
9470.4600 0.7082 0.2170
9474.4750 0.3209 0.2850
9475.9700 0.7087 0.4240
9480.2210 0.0832 0.5690
9481.6370 0.0105 0.6150
9482.3680 0.4683 0.4590
9486.0100 0.7327 0.2840
9486.8290 0.8665 0.6320
9487.3630 0.7577 0.6770
9493.4320 0.3487 0.3860
9494.2480 0.0547 0.6740
9497.4090 0.1004 0.4320
9499.6850 0.6163 0.2110
9500.8570 0.0045 0.8170
9501.6460 0.1350 0.4850
9504.4070 0.8875 0.1440
9505.5980 0.7190 0.3370
9510.7310 0.7681 0.1810
9512.5880 0.8090 0.3160
9513.7100 0.6853 0.2960
9514.4550 0.7002 0.2050
9516.9730 0.0499 0.5190
9517.9850 0.8016 0.2230
9519.3130 0.2213 0.3350
9520.5440 0.8081 0.1460
9522.2260 0.0232 0.6490
9523.5000 0.7718 0.2030
9525.0790 0.3155 0.3010
9527.4960 0.6434 0.2620
9528.4390 0.2569 0.3540
9529.4050 0.4977 0.1830
9531.7060 0.7006 0.2140
9533.3620 0.7922 0.3020
9535.9760 0.2047 0.4930
9538.3230 0.5840 0.3230
9540.8700 0.2989 0.3080
9543.9040 0.0466 0.4480
9544.0630 0.0466 1.5420
9545.7990 0.4993 0.2790
9546.5100 0.6698 0.2170
9548.6550 0.5400 0.3710
9553.3980 0.1054 0.4190
9554.4280 0.5217 0.1900
9556.0290 0.5912 0.2430
9557.2400 0.2002 0.5140
9558.3800 0.6856 0.2450
9562.6550 0.4551 0.3810
9563.8570 0.5249 0.2920
9565.0280 0.2411 0.3220
9566.6040 0.1151 0.4650
9568.8610 0.5731 0.4810
9570.3050 0.8163 0.2190
9571.2960 0.4172 0.2500
9577.0060 0.7506 0.2760
9579.9600 0.4536 0.4700
9581.0850 0.1675 0.3330
9581.7590 0.6097 0.2660
9585.8810 0.7889 0.2590
9587.1180 0.6782 0.3100
9588.5820 0.5416 0.5210
9589.0700 0.3247 0.2420
9590.1820 0.4846 0.2770
9591.2190 0.4517 0.2760
9591.9230 0.6543 0.2350
9592.4880 0.3404 0.2820
9594.1560 0.6244 0.2300
9594.7760 0.6614 0.0730
9597.5860 0.6302 0.1720
9598.8510 0.4312 0.2500
9604.5670 0.6757 0.3340
9605.1360 0.3133 0.3200
9606.1570 0.5823 0.2530
9607.8730 0.7257 0.0990
9610.0340 0.5662 0.3040
9618.0670 0.5397 0.2670
9620.0080 0.5149 0.1970
9621.1750 0.2555 0.3940
9622.6670 0.4658 0.3090
9624.4520 0.7295 0.1780
9625.7230 0.7004 0.2110
9626.3140 0.4633 0.3070
9628.6580 0.7211 0.0870
9636.0620 0.7191 0.0560
9637.3890 0.3115 0.4620
9640.1880 0.8181 0.3130
9640.5840 0.7594 0.3280
9643.1130 0.8942 0.0690
9645.1880 0.6508 0.7670
9645.5250 0.4257 0.3160
9646.4370 0.5833 0.2650
9648.5760 0.9049 0.4540
9651.8740 0.8599 0.1200
9652.8440 0.8114 0.2700
9654.6220 0.7035 0.1340
9657.3050 0.7811 0.2600
9659.7070 0.7844 0.2240
9660.8610 0.7501 0.3070
9662.2960 0.3428 0.3120
9663.2300 0.8951 0.1620
9664.6180 0.6601 0.2930
9667.1540 0.8938 0.4960
9669.9550 0.6376 0.2770
9670.5900 0.5229 0.2810
9680.3500 0.3768 0.3040
9691.8860 0.8373 0.2590
9698.2090 0.8600 0.0670
9700.1390 0.8850 0.3000
9701.3990 0.5333 0.2680
9708.8550 0.7835 0.3220
9715.2780 0.5097 0.3140
9723.1570 0.6750 0.2830
9724.5840 0.7740 0.3690
9730.6570 0.8134 0.3410
9734.9900 0.5574 0.2730
9736.6320 0.6555 1.4970
9743.4640 0.3520 0.3250
9749.3020 0.3655 0.2530
9753.7930 0.6416 0.4270
9757.6990 0.4058 0.3110
9762.8410 0.4692 0.3080
9782.3550 0.4868 0.2900
9790.9920 0.5805 0.3090
9793.3230 0.4982 0.2600
9799.4190 0.7166 0.2150
9801.6820 0.6637 0.2850
9803.1960 0.8244 0.1250
9825.5210 0.7671 0.2140
9831.8800 0.8558 0.2020
9848.8870 0.8172 0.2960
