13000.815789 2.708E-27 .04580 .047
13001.340473 1.884E-27 .04470 .045
13001.709517 1.059E-25 .03320 .035
13002.186330 1.440E-30 .03120 .034
13003.447572 2.069E-27 .04470 .045
13003.505971 1.991E-28 .03220 .035
13003.546710 1.355E-27 .04340 .043
13005.262455 1.924E-28 .03220 .035
13005.344156 9.092E-28 .04170 .043
13005.672837 1.474E-27 .04340 .043
13006.729803 5.711E-28 .03980 .042
13007.488946 9.817E-28 .04170 .043
13007.700427 3.366E-28 .03760 .040
13008.086740 4.763E-29 .03120 .034
13008.252593 1.864E-28 .03540 .037
13008.382652 9.708E-29 .03320 .036
13008.764033 2.856E-28 .03320 .035
13008.892995 6.130E-28 .03980 .042
13009.881829 3.594E-28 .03760 .040
13010.322043 5.031E-29 .03120 .034
13010.452061 1.982E-28 .03540 .037
13010.528707 2.756E-28 .03320 .035
13010.600078 1.029E-28 .03320 .036
13010.812342 2.263E-25 .03550 .037
13012.582464 2.174E-25 .03550 .037
13013.023940 2.970E-30 .03320 .036
13013.932787 4.036E-28 .03410 .036
13014.295770 1.630E-29 .04680 .047
13015.705676 3.890E-28 .03410 .036
13019.012462 5.627E-28 .03550 .037
13020.793595 5.414E-28 .03550 .037
13021.290834 4.388E-25 .03750 .039
13023.078597 4.200E-25 .03750 .039
13023.484510 5.780E-30 .03540 .037
13024.003273 7.733E-28 .03650 .038
13025.792682 7.428E-28 .03650 .038
13028.905423 1.047E-27 .03750 .039
13030.703143 1.004E-27 .03750 .039
13031.394096 8.005E-25 .03990 .040
13033.199679 7.629E-25 .03990 .040
13033.294790 1.970E-29 .04780 .048
13033.569740 1.060E-29 .03760 .039
13033.719101 1.398E-27 .03890 .040
13035.525171 1.338E-27 .03890 .040
13038.444484 1.840E-27 .03990 .040
13040.258949 1.756E-27 .03990 .040
13041.123637 1.372E-24 .04160 .042
13042.947271 1.301E-24 .04160 .042
13043.081737 2.385E-27 .04090 .041
13043.281090 1.820E-29 .03980 .041
13044.904646 2.271E-27 .04090 .041
13047.631011 3.046E-27 .04160 .042
13049.462421 2.894E-27 .04160 .042
13050.480752 2.207E-24 .04330 .043
13051.936720 2.190E-29 .04910 .049
13052.092445 3.832E-27 .04260 .042
13052.322739 2.079E-24 .04330 .043
13052.619820 2.940E-29 .04170 .042
13053.932422 3.630E-27 .04260 .042
13056.466167 4.746E-27 .04330 .043
13058.314787 4.482E-27 .04330 .043
13059.466520 3.324E-24 .04460 .044
13060.752291 5.789E-27 .04390 .044
13061.327268 3.108E-24 .04460 .044
13061.586940 4.440E-29 .04340 .043
13062.609642 5.447E-27 .04390 .044
13064.950922 6.949E-27 .04460 .044
13066.817107 6.512E-27 .04460 .044
13068.081811 4.679E-24 .04600 .045
13069.062149 8.206E-27 .04530 .045
13069.961892 4.332E-24 .04600 .045
13070.183200 6.270E-29 .04470 .044
13070.221590 2.180E-29 .05070 .051
13070.937292 7.658E-27 .04530 .045
13073.086052 9.532E-27 .04600 .045
13074.970302 8.851E-27 .04600 .045
13076.327282 6.131E-24 .04700 .046
13077.022698 1.089E-26 .04630 .046
13078.227537 5.605E-24 .04700 .046
13078.409100 8.240E-29 .04580 .046
13078.916235 1.005E-26 .04630 .046
13080.872144 1.221E-26 .04700 .046
13082.775192 1.120E-26 .04700 .046
13084.203384 7.445E-24 .04800 .047
13084.634433 1.346E-26 .04730 .047
13086.125129 6.690E-24 .04800 .047
13086.264810 1.004E-28 .04680 .047
13086.547273 1.225E-26 .04730 .047
13088.152930 1.870E-29 .05300 .053
13088.309598 1.455E-26 .04800 .047
13090.232590 1.312E-26 .04800 .047
13091.710358 8.312E-24 .04900 .048
13091.897660 1.541E-26 .04830 .048
13093.655833 7.287E-24 .04900 .048
13093.750120 1.123E-28 .04780 .048
13093.831279 1.375E-26 .04830 .048
13095.398629 1.598E-26 .04900 .048
13097.343514 1.408E-26 .04900 .048
13098.812502 1.619E-26 .04970 .049
13098.848243 8.426E-24 .05070 .050
13100.769551 1.403E-26 .04970 .049
13100.821748 7.110E-24 .05070 .050
13100.864130 1.140E-28 .04910 .049
13102.139268 1.599E-26 .05070 .050
13104.109789 1.357E-26 .05070 .050
13105.378901 1.533E-26 .05170 .051
13105.616870 7.573E-24 .05310 .052
13105.752880 1.140E-29 .05630 .055
13107.364921 1.266E-26 .05170 .051
13107.604610 1.023E-28 .05070 .051
13107.628463 5.974E-24 .05310 .052
13108.531365 1.422E-26 .05310 .052
13110.536270 1.132E-26 .05310 .052
13111.596614 1.265E-26 .05440 .053
13112.015868 5.721E-24 .05640 .055
13113.626722 9.532E-27 .05440 .053
13113.965440 7.650E-29 .05300 .053
13114.100185 3.888E-24 .05640 .055
13114.574588 1.066E-26 .05640 .055
13116.643966 7.359E-27 .05640 .055
13117.465220 8.323E-27 .05850 .056
13118.044661 3.066E-24 .06150 .059
13119.617605 4.874E-27 .05850 .056
13119.921450 3.590E-29 .05630 .055
13120.268426 5.695E-27 .06150 .059
13126.391964 1.531E-24 .05640 .055
13127.421207 3.665E-27 .05850 .056
13128.152519 2.845E-27 .05640 .055
13128.268754 3.566E-24 .05640 .055
13130.044563 6.508E-27 .05640 .055
13130.353050 4.090E-30 .05860 .057
13130.604991 5.539E-27 .05440 .053
13131.491402 4.282E-24 .05310 .052
13132.536326 9.137E-27 .05440 .053
13132.969465 7.984E-27 .05310 .052
13133.440971 6.209E-24 .05310 .052
13133.575720 5.120E-29 .05630 .055
13134.926032 1.147E-26 .05310 .052
13135.245790 1.010E-26 .05170 .051
13136.217029 6.289E-24 .05070 .050
13137.221279 1.342E-26 .05170 .051
13137.433807 1.181E-26 .05070 .050
13138.204770 8.013E-24 .05070 .050
13138.228620 8.090E-29 .05300 .053
13139.424838 1.495E-26 .05070 .050
13139.533343 1.309E-26 .04970 .049
13140.567357 7.338E-24 .04900 .048
13141.537898 1.601E-26 .04970 .049
13141.544215 1.392E-26 .04900 .048
13142.540860 9.660E-29 .05070 .051
13142.583244 8.797E-24 .04900 .048
13143.466228 1.431E-26 .04830 .048
13143.560991 1.660E-26 .04900 .048
13144.540696 7.437E-24 .04800 .047
13145.299174 1.429E-26 .04800 .047
13145.494336 1.675E-26 .04830 .048
13146.486170 9.890E-29 .04910 .049
13146.580459 8.603E-24 .04800 .047
13147.042835 1.391E-26 .04730 .047
13147.337981 1.647E-26 .04800 .047
13147.744290 6.090E-30 .05630 .055
13148.135152 6.776E-24 .04700 .046
13148.420908 4.004E-29 .02280 .027
13148.696981 1.323E-26 .04700 .046
13149.091875 1.583E-26 .04730 .047
13150.056900 9.090E-29 .04780 .048
13150.196583 7.658E-24 .04700 .046
13150.261369 1.232E-26 .04630 .046
13150.755900 1.491E-26 .04700 .046
13150.791663 4.170E-29 .02280 .027
13151.348626 5.646E-24 .04600 .045
13151.735743 1.124E-26 .04600 .045
13151.761924 1.306E-28 .02330 .027
13152.329893 1.376E-26 .04630 .046
13153.119839 1.007E-26 .04530 .045
13153.248880 7.620E-29 .04680 .047
13153.430440 6.277E-24 .04600 .045
13153.813656 1.246E-26 .04600 .045
13154.115067 1.361E-28 .02330 .027
13154.178813 4.344E-24 .04460 .044
13154.413376 8.847E-27 .04460 .044
13154.659092 4.026E-28 .02390 .028
13155.206967 1.109E-26 .04530 .045
13155.616062 7.641E-27 .04390 .044
13156.058890 5.880E-29 .04580 .046
13156.280200 4.772E-24 .04460 .044
13156.509579 9.695E-27 .04460 .044
13156.623203 3.105E-24 .04330 .043
13156.727595 6.488E-27 .04330 .043
13156.994619 4.204E-28 .02390 .028
13157.118058 1.174E-27 .02460 .029
13157.721224 8.332E-27 .04390 .044
13157.747658 5.418E-27 .04260 .042
13158.483950 4.210E-29 .04470 .044
13158.675921 4.452E-27 .04160 .042
13158.679074 2.071E-24 .04160 .042
13158.743620 3.379E-24 .04330 .043
13158.841619 7.045E-27 .04330 .043
13159.144227 3.232E-27 .02550 .029
13159.435962 1.227E-27 .02460 .029
13159.512042 3.601E-27 .04090 .041
13159.870463 5.861E-27 .04260 .042
13160.255666 2.867E-27 .03990 .040
13160.343498 1.292E-24 .03990 .040
13160.521060 2.820E-29 .04340 .043
13160.722753 2.534E-29 .02660 .030
13160.742763 8.404E-27 .02660 .030
13160.807439 4.799E-27 .04160 .042
13160.818147 2.237E-24 .04160 .042
13160.906424 2.248E-27 .03890 .040
13161.319105 3.892E-29 .02720 .031
13161.444496 3.384E-27 .02550 .029
13161.463934 1.736E-27 .03750 .039
13161.613332 7.559E-25 .03750 .039
13161.652214 3.869E-27 .04090 .041
13161.816519 5.899E-29 .02780 .032
13161.918589 2.063E-26 .02780 .032
13161.927802 1.321E-27 .03650 .038
13162.167130 1.760E-29 .04170 .042
13162.215551 8.817E-29 .02860 .032
13162.297618 9.906E-28 .03550 .037
13162.404443 3.073E-27 .03990 .040
13162.485220 4.153E-25 .03550 .037
13162.500954 1.387E-24 .03990 .040
13162.516742 1.300E-28 .02940 .033
13162.572959 7.319E-28 .03410 .036
13162.676399 4.777E-26 .02940 .033
13162.720619 1.889E-28 .03030 .033
13162.753388 5.331E-28 .03320 .035
13162.827691 2.708E-28 .03120 .034
13162.838454 3.826E-28 .03220 .035
13162.955591 2.145E-25 .03320 .035
13162.989311 2.655E-29 .02660 .030
13163.020655 1.043E-25 .03120 .034
13163.025375 8.818E-27 .02660 .030
13163.063763 2.403E-27 .03890 .040
13163.418920 1.030E-29 .03980 .041
13163.577337 4.083E-29 .02720 .031
13163.629799 1.851E-27 .03750 .039
13163.788973 8.075E-25 .03750 .039
13164.041130 1.400E-29 .05300 .053
13164.066417 6.194E-29 .02780 .032
13164.102161 1.406E-27 .03650 .038
13164.183518 2.169E-26 .02780 .032
13164.272980 5.680E-30 .03760 .039
13164.457109 9.269E-29 .02860 .032
13164.480442 1.052E-27 .03550 .037
13164.678897 4.417E-25 .03550 .037
13164.725710 2.930E-30 .03540 .037
13164.749950 1.368E-28 .02940 .033
13164.764225 7.759E-28 .03410 .036
13164.773280 1.420E-30 .03320 .036
13164.923607 5.035E-26 .02940 .033
13164.945467 1.991E-28 .03030 .033
13164.953075 5.641E-28 .03320 .035
13165.044166 2.857E-28 .03120 .034
13165.046543 4.043E-28 .03220 .035
13165.167191 2.274E-25 .03320 .035
13165.250091 1.102E-25 .03120 .034
13179.923880 1.980E-29 .05070 .051
13195.413580 2.270E-29 .04910 .049
13210.512230 2.280E-29 .04780 .048
13225.217930 2.070E-29 .04680 .047
13239.527440 1.720E-29 .04580 .046
13253.436880 1.320E-29 .04470 .044
13266.941940 9.460E-30 .04340 .043
13280.038010 6.320E-30 .04170 .042
13292.720190 3.950E-30 .03980 .041
13304.983360 2.310E-30 .03760 .039
13316.822150 1.270E-30 .03540 .037
13328.230960 6.610E-31 .03320 .036
13339.203960 3.180E-31 .03120 .034
14284.856897 9.050E-30 .02200 .028
14286.489475 8.853E-30 .02200 .028
14301.464339 2.796E-29 .02200 .029
14303.113890 2.732E-29 .02200 .029
14317.529295 8.168E-29 .02360 .029
14319.195864 7.967E-29 .02360 .029
14333.055050 2.254E-28 .02520 .030
14334.738689 2.195E-28 .02520 .030
14341.831491 6.330E-30 .02930 .033
14343.571663 6.139E-30 .02930 .033
14348.044675 5.877E-28 .02680 .032
14348.320470 9.342E-30 .03010 .034
14349.745443 5.711E-28 .02680 .032
14350.068788 9.050E-30 .03010 .034
14354.684957 1.360E-29 .03100 .035
14356.441441 1.316E-29 .03100 .035
14360.925273 1.952E-29 .03190 .036
14362.501027 1.446E-27 .02850 .033
14362.689946 1.886E-29 .03190 .036
14364.218994 1.402E-27 .02850 .033
14367.041725 2.762E-29 .03270 .036
14368.814615 2.665E-29 .03270 .036
14373.034609 3.854E-29 .03360 .037
14374.815743 3.712E-29 .03360 .037
14376.426752 3.358E-27 .03010 .034
14378.162000 3.248E-27 .03010 .034
14378.904203 5.301E-29 .03440 .038
14380.693612 5.097E-29 .03440 .038
14384.650773 7.187E-29 .03530 .039
14386.448493 6.898E-29 .03530 .039
14389.824280 7.351E-27 .03190 .036
14390.274569 9.604E-29 .03620 .040
14391.576906 7.092E-27 .03190 .036
14392.080639 9.198E-29 .03620 .040
14395.775830 1.265E-28 .03710 .040
14397.590294 1.209E-28 .03710 .040
14401.154776 1.641E-28 .03800 .041
14402.695829 1.517E-26 .03360 .037
14402.977685 1.564E-28 .03800 .041
14404.465951 1.458E-26 .03360 .037
14406.411618 2.097E-28 .03890 .042
14408.243029 1.994E-28 .03890 .042
14411.546550 2.640E-28 .03980 .042
14413.386527 2.503E-28 .03980 .042
14415.043404 2.946E-26 .03530 .039
14416.559751 3.273E-28 .04070 .043
14416.831166 2.822E-26 .03530 .039
14418.408371 3.094E-28 .04070 .043
14421.451387 3.995E-28 .04160 .043
14423.308738 3.762E-28 .04160 .043
14426.221612 4.799E-28 .04260 .044
14426.868795 5.383E-26 .03710 .040
14428.087797 4.502E-28 .04260 .044
14428.674378 5.135E-26 .03710 .040
14430.870561 5.672E-28 .04350 .045
14432.745705 5.297E-28 .04350 .045
14435.398359 6.594E-28 .04440 .045
14437.282609 6.127E-28 .04440 .045
14438.173580 9.243E-26 .03890 .042
14439.805115 7.535E-28 .04540 .046
14439.997214 8.771E-26 .03890 .042
14441.698652 6.962E-28 .04540 .046
14444.090924 8.461E-28 .04630 .046
14445.993972 7.766E-28 .04630 .046
14448.255866 9.329E-28 .04730 .047
14448.959123 1.489E-25 .04070 .043
14450.168706 8.497E-28 .04730 .047
14450.801110 1.404E-25 .04070 .043
14452.300009 1.009E-27 .04830 .047
14454.223001 9.108E-28 .04830 .047
14456.223405 1.070E-27 .04920 .048
14458.157023 9.552E-28 .04920 .048
14459.226576 2.246E-25 .04260 .044
14460.026091 1.110E-27 .05020 .048
14461.087324 2.102E-25 .04260 .044
14461.970977 9.782E-28 .05020 .048
14463.708094 1.125E-27 .05120 .049
14465.665142 9.756E-28 .05120 .049
14467.269421 1.112E-27 .05220 .050
14468.976876 3.166E-25 .04440 .045
14469.239942 9.443E-28 .05220 .050
14470.710069 1.067E-27 .05320 .051
14470.856956 2.934E-25 .04440 .045
14472.696090 8.820E-28 .05320 .051
14474.030020 9.903E-28 .05420 .052
14476.034925 7.884E-28 .05420 .052
14477.229241 8.817E-28 .05520 .053
14478.210747 4.156E-25 .04630 .046
14479.259350 6.645E-28 .05520 .053
14480.111002 3.802E-25 .04630 .046
14480.307685 7.438E-28 .05620 .055
14482.377063 5.133E-28 .05620 .055
14483.265290 5.805E-28 .05720 .057
14485.417676 3.402E-28 .05720 .057
14486.097470 3.974E-28 .05830 .059
14486.928699 5.053E-25 .04830 .047
14488.850445 4.544E-25 .04830 .047
14493.221278 2.314E-28 .05720 .057
14493.885615 1.988E-28 .05620 .055
14495.131032 5.649E-25 .05020 .048
14495.777659 4.551E-28 .05620 .055
14496.237619 3.873E-28 .05520 .053
14497.076507 4.956E-25 .05020 .048
14498.168954 6.392E-28 .05520 .053
14498.468120 5.585E-28 .05420 .052
14500.424687 8.027E-28 .05420 .052
14500.576958 7.065E-28 .05320 .051
14502.552447 9.400E-28 .05320 .051
14502.563959 8.269E-28 .05220 .050
14502.817828 5.734E-25 .05220 .050
14504.428935 9.168E-28 .05120 .049
14504.554991 1.047E-27 .05220 .050
14504.791333 4.841E-25 .05220 .050
14506.171682 9.753E-28 .05020 .048
14506.433490 1.122E-27 .05120 .049
14507.791982 1.003E-27 .04920 .048
14508.188458 1.164E-27 .05020 .048
14509.131871 6.209E-30 .02760 .032
14509.289606 1.002E-27 .04830 .047
14509.820091 1.174E-27 .04920 .048
14509.988958 5.159E-25 .05420 .052
14510.552303 9.153E-30 .02850 .033
14510.664307 9.761E-28 .04730 .047
14511.328413 1.155E-27 .04830 .047
14511.373429 6.527E-30 .02760 .032
14511.840821 1.330E-29 .02930 .033
14511.915825 9.288E-28 .04630 .046
14512.000551 4.072E-25 .05420 .052
14512.713346 1.111E-27 .04730 .047
14512.785511 9.632E-30 .02850 .033
14512.997983 1.907E-29 .03010 .034
14513.043887 8.650E-28 .04540 .046
14513.974744 1.047E-27 .04630 .046
14514.024332 2.694E-29 .03100 .035
14514.048204 7.895E-28 .04440 .045
14514.065669 1.402E-29 .02930 .033
14514.920398 3.753E-29 .03190 .036
14514.928475 7.070E-28 .04350 .045
14515.112411 9.663E-28 .04540 .046
14515.214458 2.012E-29 .03010 .034
14515.684383 6.216E-28 .04260 .044
14515.686696 5.153E-29 .03270 .036
14516.126117 8.755E-28 .04440 .045
14516.232421 2.847E-29 .03100 .035
14516.315597 5.370E-28 .04160 .043
14516.323726 6.974E-29 .03360 .037
14516.644080 3.902E-25 .05620 .055
14516.821773 4.561E-28 .04070 .043
14516.831976 9.301E-29 .03440 .038
14517.015604 7.791E-28 .04350 .045
14517.120085 3.972E-29 .03190 .036
14517.202551 3.810E-28 .03980 .042
14517.211918 1.222E-28 .03530 .039
14517.457558 3.131E-28 .03890 .042
14517.464010 1.582E-28 .03620 .040
14517.586407 2.533E-28 .03800 .041
14517.588696 2.017E-28 .03710 .040
14517.780586 6.812E-28 .04260 .044
14517.877962 5.463E-29 .03270 .036
14518.420759 5.857E-28 .04160 .043
14518.506550 7.407E-29 .03360 .037
14518.728397 2.653E-25 .05620 .055
14518.935797 4.953E-28 .04070 .043
14519.006334 9.898E-29 .03440 .038
14519.325356 4.121E-28 .03980 .042
14519.377783 1.303E-28 .03530 .039
14519.589076 3.376E-28 .03890 .042
14519.621349 1.691E-28 .03620 .040
14519.726579 2.722E-28 .03800 .041
14519.737473 2.162E-28 .03710 .040
14520.196439 8.990E-30 .02200 .027
14522.549582 9.370E-30 .02200 .027
14522.782602 2.093E-25 .05830 .059
14526.288221 2.773E-29 .02200 .028
14528.623749 2.894E-29 .02200 .028
14531.020175 1.047E-25 .05620 .055
14531.794522 8.083E-29 .02200 .029
14532.896966 2.440E-25 .05620 .055
14534.112427 8.449E-29 .02200 .029
14535.863490 2.931E-25 .05420 .052
14536.720699 2.226E-28 .02360 .029
14537.813058 4.252E-25 .05420 .052
14539.020967 2.331E-28 .02360 .029
14540.186614 4.308E-25 .05220 .050
14541.071895 5.790E-28 .02520 .030
14542.174355 5.492E-25 .05220 .050
14543.354507 6.074E-28 .02520 .030
14543.988032 5.031E-25 .05020 .048
14544.853039 1.421E-27 .02680 .032
14546.003919 6.033E-25 .05020 .048
14547.117968 1.494E-27 .02680 .032
14547.266014 5.102E-25 .04830 .047
14548.068849 3.292E-27 .02850 .033
14549.305777 5.905E-25 .04830 .047
14550.018617 4.652E-25 .04630 .046
14550.316057 3.468E-27 .02850 .033
14550.723827 7.185E-27 .03010 .034
14552.080049 5.259E-25 .04630 .046
14552.243686 3.879E-25 .04440 .045
14552.822263 1.478E-26 .03190 .036
14552.953264 7.592E-27 .03010 .034
14553.938850 2.986E-25 .04260 .044
14554.325500 4.314E-25 .04440 .045
14554.368235 2.860E-26 .03360 .037
14555.033863 1.566E-26 .03190 .036
14555.101526 2.136E-25 .04070 .043
14555.365603 5.205E-26 .03530 .039
14555.728920 1.425E-25 .03890 .042
14555.818020 8.894E-26 .03710 .040
14556.040236 3.281E-25 .04260 .044
14556.561911 3.042E-26 .03360 .037
14557.221944 2.324E-25 .04070 .043
14557.541244 5.560E-26 .03530 .039
14557.867992 1.539E-25 .03890 .042
14557.975476 9.550E-26 .03710 .040
15685.249687 8.278E-30 .02850 .029
15686.933325 8.061E-30 .02850 .029
15702.872988 2.158E-29 .02990 .031
15704.573756 2.097E-29 .02990 .031
15719.811385 5.311E-29 .03160 .032
15721.529352 5.150E-29 .03160 .032
15732.729009 6.177E-30 .04380 .041
15734.551918 5.889E-30 .04380 .041
15736.068086 1.233E-28 .03350 .034
15737.803335 1.193E-28 .03350 .034
15738.705209 7.895E-30 .04480 .042
15740.536620 7.507E-30 .04480 .042
15744.523777 9.940E-30 .04580 .043
15746.363754 9.424E-30 .04580 .043
15750.185105 1.232E-29 .04660 .043
15751.646057 2.700E-28 .03570 .036
15752.033726 1.165E-29 .04660 .043
15753.398684 2.605E-28 .03570 .036
15755.689566 1.504E-29 .04740 .044
15757.546917 1.416E-29 .04740 .044
15761.037503 1.807E-29 .04810 .045
15762.903689 1.695E-29 .04810 .045
15766.229237 2.135E-29 .04870 .045
15766.548014 5.570E-28 .03800 .038
15768.104381 1.994E-29 .04870 .045
15768.318136 5.357E-28 .03800 .038
15771.265063 2.482E-29 .04930 .046
15773.149313 2.307E-29 .04930 .046
15776.145252 2.837E-29 .04980 .046
15778.038789 2.621E-29 .04980 .046
15780.776426 1.082E-27 .04040 .039
15780.870049 3.185E-29 .05030 .047
15782.564188 1.037E-27 .04040 .039
15782.773097 2.924E-29 .05030 .047
15785.439674 3.512E-29 .05090 .047
15787.352514 3.199E-29 .05090 .047
15789.854323 3.799E-29 .05140 .048
15791.777315 3.429E-29 .05140 .048
15794.114167 4.027E-29 .05200 .049
15794.333515 1.978E-27 .04270 .041
15796.047786 3.596E-29 .05200 .049
15796.139098 1.887E-27 .04270 .041
15798.219351 4.178E-29 .05270 .049
15800.164237 3.683E-29 .05270 .049
15802.169996 4.236E-29 .05350 .050
15804.127045 3.673E-29 .05350 .050
15805.966198 4.185E-29 .05450 .051
15807.221256 3.396E-27 .04480 .042
15807.936719 3.555E-29 .05450 .051
15809.044890 3.222E-27 .04480 .042
15809.608028 4.017E-29 .05560 .052
15811.594049 3.321E-29 .05560 .052
15813.095532 3.728E-29 .05690 .053
15815.100437 2.968E-29 .05690 .053
15816.428730 3.319E-29 .05860 .054
15818.458839 2.502E-29 .05860 .054
15819.441378 5.469E-27 .04660 .043
15819.607620 2.800E-29 .06060 .055
15821.283365 5.158E-27 .04660 .043
15821.676998 1.932E-29 .06060 .055
15822.632171 2.185E-29 .06300 .057
15824.784557 1.281E-29 .06300 .057
15825.586503 1.496E-29 .06610 .058
15830.995360 8.253E-27 .04810 .045
15832.588159 8.711E-30 .06300 .057
15832.856108 7.722E-27 .04810 .045
15833.185550 7.484E-30 .06060 .055
15835.077594 1.713E-29 .06060 .055
15835.437108 1.458E-29 .05860 .054
15837.368443 2.406E-29 .05860 .054
15837.533631 2.102E-29 .05690 .053
15839.474917 2.659E-29 .05560 .052
15839.490199 3.021E-29 .05690 .053
15841.260737 3.112E-29 .05450 .051
15841.450405 3.538E-29 .05560 .052
15841.884436 1.163E-26 .04930 .046
15842.890838 3.451E-29 .05350 .050
15843.251768 3.942E-29 .05450 .051
15843.764517 1.078E-26 .04930 .046
15844.364941 3.671E-29 .05270 .049
15844.895392 4.223E-29 .05350 .050
15845.682745 3.775E-29 .05200 .049
15846.381717 4.381E-29 .05270 .049
15846.843920 3.772E-29 .05140 .048
15847.491441 5.951E-30 .04160 .040
15847.710853 4.419E-29 .05200 .049
15847.848115 3.673E-29 .05090 .047
15848.407620 7.589E-30 .04270 .041
15848.694950 3.495E-29 .05030 .047
15848.882727 4.348E-29 .05140 .048
15849.160638 9.529E-30 .04380 .041
15849.384024 3.255E-29 .04980 .046
15849.648781 6.362E-30 .04160 .040
15849.751148 1.178E-29 .04480 .042
15849.897154 4.182E-29 .05090 .047
15849.914908 2.971E-29 .04930 .046
15850.179777 1.433E-29 .04580 .043
15850.287151 2.660E-29 .04870 .045
15850.447127 1.716E-29 .04660 .043
15850.500274 2.339E-29 .04810 .045
15850.553775 2.021E-29 .04740 .044
15850.556397 8.133E-30 .04270 .041
15850.753869 3.939E-29 .05030 .047
15851.300811 1.024E-29 .04380 .041
15851.452548 3.636E-29 .04980 .046
15851.882666 1.270E-29 .04480 .042
15851.992821 3.295E-29 .04930 .046
15852.109594 1.527E-26 .05030 .047
15852.302582 1.551E-29 .04580 .043
15852.374280 2.932E-29 .04870 .045
15852.561151 1.863E-29 .04660 .043
15852.596477 2.563E-29 .04810 .045
15852.658937 2.204E-29 .04740 .044
15854.009849 1.397E-26 .05030 .047
15861.671570 1.856E-26 .05140 .048
15863.593316 1.669E-26 .05140 .048
15870.570859 2.076E-26 .05270 .049
15872.516334 1.821E-26 .05270 .049
15878.807703 2.106E-26 .05450 .051
15880.781209 1.779E-26 .05450 .051
15886.129425 8.163E-30 .02740 .028
15886.382102 1.895E-26 .05690 .053
15888.393695 1.496E-26 .05690 .053
15888.429694 8.548E-30 .02740 .028
15893.266531 2.124E-29 .02850 .029
15893.293805 1.434E-26 .06060 .055
15895.378122 9.745E-27 .06060 .055
15895.549144 2.228E-29 .02850 .029
15899.542189 7.846E-27 .06610 .058
15899.681353 5.214E-29 .02990 .031
15901.946282 5.481E-29 .02990 .031
15905.379206 1.207E-28 .03160 .032
15907.626414 1.272E-28 .03160 .032
15907.669900 3.847E-27 .06060 .055
15909.546691 8.962E-27 .06060 .055
15910.365162 2.636E-28 .03350 .034
